"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30JNVC0ORLDB5VFF3NIS0P12U9ZQHU","AQJXTRKPX3NSB","Approved","Tue Nov 22 10:45:59 PST 2022","Tue Nov 22 10:51:26 PST 2022","Fri Nov 25 10:51:26 PST 2022","Fri Nov 25 10:51:27 PST 2022","","","327","100% (1/1)","100% (1/1)","100% (1/1)","270766"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30LB5CDZNO398NAASBUKLQEPDVM0Z0","AD9GLTOO86V5Z","Approved","Tue Nov 22 10:28:37 PST 2022","Tue Nov 22 10:34:52 PST 2022","Fri Nov 25 10:34:52 PST 2022","Fri Nov 25 10:35:26 PST 2022","","","375","100% (1/1)","100% (1/1)","100% (1/1)","821262"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30LSNF2396OU97OE7UAC4J4EEG1I22","A3U2A632YWEX7B","Approved","Tue Nov 22 10:27:08 PST 2022","Tue Nov 22 10:36:16 PST 2022","Fri Nov 25 10:36:16 PST 2022","Fri Nov 25 10:36:27 PST 2022","","","548","100% (1/1)","100% (1/1)","100% (1/1)","734840"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30OG32W0S64EIOBLXUI5BS9KXIJENE","A30IPTUCWBKWB7","Approved","Tue Nov 22 10:36:32 PST 2022","Tue Nov 22 10:44:39 PST 2022","Fri Nov 25 10:44:39 PST 2022","Fri Nov 25 10:45:26 PST 2022","","","487","100% (1/1)","100% (1/1)","100% (1/1)","198724"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30OG32W0S64EIOBLXUI5BS9KXIKENF","A2RSBH1E3TEESG","Approved","Tue Nov 22 10:46:30 PST 2022","Tue Nov 22 10:50:21 PST 2022","Fri Nov 25 10:50:21 PST 2022","Fri Nov 25 10:50:27 PST 2022","","","231","100% (1/1)","100% (1/1)","100% (1/1)","413062"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30OG32W0S64EIOBLXUI5BS9KXIMENH","ATZUUPHDC1ZQY","Approved","Tue Nov 22 10:47:52 PST 2022","Tue Nov 22 10:55:57 PST 2022","Fri Nov 25 10:55:57 PST 2022","Fri Nov 25 10:56:26 PST 2022","","","485","100% (1/1)","100% (1/1)","100% (1/1)","327306"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30X31N5D6FJ88OMEPLX5E3TZZ2RSA7","A1KFGK1VKK85FU","Approved","Tue Nov 22 10:55:35 PST 2022","Tue Nov 22 11:00:26 PST 2022","Fri Nov 25 11:00:26 PST 2022","Fri Nov 25 11:01:26 PST 2022","","","291","100% (1/1)","100% (1/1)","100% (1/1)","656988"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30X31N5D6FJ88OMEPLX5E3TZZ2YASW","A3JGB3OMTOWR6I","Approved","Tue Nov 22 10:28:26 PST 2022","Tue Nov 22 10:35:45 PST 2022","Fri Nov 25 10:35:45 PST 2022","Fri Nov 25 10:36:26 PST 2022","","","439","100% (1/1)","100% (1/1)","100% (1/1)","522756"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30X31N5D6FJ88OMEPLX5E3TZZ2ZASX","A3PRX1XFWEZ3AT","Approved","Tue Nov 22 10:29:00 PST 2022","Tue Nov 22 10:34:39 PST 2022","Fri Nov 25 10:34:39 PST 2022","Fri Nov 25 10:35:26 PST 2022","","","339","100% (1/1)","100% (1/1)","100% (1/1)","535631"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30ZX6P7VFKOQ4I8KPCVCGKJERVN2JV","A1X5AIC4VN6R4T","Approved","Tue Nov 22 10:35:31 PST 2022","Tue Nov 22 10:44:47 PST 2022","Fri Nov 25 10:44:47 PST 2022","Fri Nov 25 10:45:26 PST 2022","","","556","100% (1/1)","100% (1/1)","100% (1/1)","514165"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","30ZX6P7VFKOQ4I8KPCVCGKJERVVJ2K","A1YUVYT6ILN9NU","Approved","Tue Nov 22 10:39:58 PST 2022","Tue Nov 22 10:48:23 PST 2022","Fri Nov 25 10:48:23 PST 2022","Fri Nov 25 10:48:26 PST 2022","","","505","100% (1/1)","100% (1/1)","100% (1/1)","572863"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","3137ONMDKSY88WUZAQ5AL80NW60EG9","A2KSINSXGUVEMK","Approved","Tue Nov 22 10:50:06 PST 2022","Tue Nov 22 10:59:43 PST 2022","Fri Nov 25 10:59:43 PST 2022","Fri Nov 25 11:00:26 PST 2022","","","577","100% (1/1)","100% (1/1)","100% (1/1)","118018"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","3137ONMDKSY88WUZAQ5AL80NW64GEF","A15YB35AHAYAMT","Approved","Tue Nov 22 10:40:09 PST 2022","Tue Nov 22 10:48:41 PST 2022","Fri Nov 25 10:48:41 PST 2022","Fri Nov 25 10:49:26 PST 2022","","","512","100% (1/1)","100% (1/1)","100% (1/1)","863630"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","317HQ483IJLQYTD7TD8WW77CPBTINU","A2CBDR59N2S78C","Approved","Tue Nov 22 10:27:19 PST 2022","Tue Nov 22 10:35:23 PST 2022","Fri Nov 25 10:35:23 PST 2022","Fri Nov 25 10:35:27 PST 2022","","","484","100% (1/1)","100% (1/1)","100% (1/1)","782505"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","3180JW2OTG5I3FR77VXAERMQB5EJ5D","A1IA065HXI6461","Approved","Tue Nov 22 10:36:02 PST 2022","Tue Nov 22 10:38:52 PST 2022","Fri Nov 25 10:38:52 PST 2022","Fri Nov 25 10:39:26 PST 2022","","","170","100% (1/1)","100% (1/1)","100% (1/1)","611214"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","3180JW2OTG5I3FR77VXAERMQB5MJ5L","A1SFP6EOJXF178","Approved","Tue Nov 22 10:39:59 PST 2022","Tue Nov 22 10:46:49 PST 2022","Fri Nov 25 10:46:49 PST 2022","Fri Nov 25 10:47:26 PST 2022","","","410","100% (1/1)","100% (1/1)","100% (1/1)","925725"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31EUONYN27WD2KXJTZ7SQLXBNNUOVC","A33LWNBC9GCO0D","Approved","Tue Nov 22 10:37:44 PST 2022","Tue Nov 22 10:43:03 PST 2022","Fri Nov 25 10:43:03 PST 2022","Fri Nov 25 10:43:26 PST 2022","","","319","100% (1/1)","100% (1/1)","100% (1/1)","687200"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31HQ4X3T343P47DIMCMVNH9ATEWLSO","A2FWGQG8R251JH","Approved","Tue Nov 22 10:48:34 PST 2022","Tue Nov 22 10:55:26 PST 2022","Fri Nov 25 10:55:26 PST 2022","Fri Nov 25 10:55:27 PST 2022","","","412","100% (1/1)","100% (1/1)","100% (1/1)","993451"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31IBVUNM94SJW7KQUWO23ROXVM3VFX","A2L4GWY39MZRFF","Approved","Tue Nov 22 10:38:05 PST 2022","Tue Nov 22 10:47:09 PST 2022","Fri Nov 25 10:47:09 PST 2022","Fri Nov 25 10:47:26 PST 2022","","","544","100% (1/1)","100% (1/1)","100% (1/1)","122971"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31JLPPHS26NTQBV09P1M7Q5SW353OY","A1RR6X0LQOOYSR","Approved","Tue Nov 22 11:00:32 PST 2022","Tue Nov 22 11:07:46 PST 2022","Fri Nov 25 11:07:46 PST 2022","Fri Nov 25 11:08:26 PST 2022","","","434","100% (1/1)","100% (1/1)","100% (1/1)","562057"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31JLPPHS26NTQBV09P1M7Q5SW3Z3OS","AIPGI7IBP9HDV","Approved","Tue Nov 22 10:26:34 PST 2022","Tue Nov 22 10:33:50 PST 2022","Fri Nov 25 10:33:50 PST 2022","Fri Nov 25 10:34:26 PST 2022","","","436","100% (1/1)","100% (1/1)","100% (1/1)","882621"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31LM9EDVOXLMT4XDBVTW88MC2QCJN1","A2NS2P9XSYBWR2","Approved","Tue Nov 22 10:45:17 PST 2022","Tue Nov 22 10:52:44 PST 2022","Fri Nov 25 10:52:44 PST 2022","Fri Nov 25 10:53:26 PST 2022","","","447","100% (1/1)","100% (1/1)","100% (1/1)","999024"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31LM9EDVOXLMT4XDBVTW88MC2QFNJ8","A3ELZRE3JC5KFK","Approved","Tue Nov 22 10:36:43 PST 2022","Tue Nov 22 10:41:11 PST 2022","Fri Nov 25 10:41:11 PST 2022","Fri Nov 25 10:41:26 PST 2022","","","268","100% (1/1)","100% (1/1)","100% (1/1)","747667"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31LVTDXBLJ3D3SD57NMQX74E7CELR1","A2UNYOB8SBX9O","Approved","Tue Nov 22 10:28:27 PST 2022","Tue Nov 22 10:36:26 PST 2022","Fri Nov 25 10:36:26 PST 2022","Fri Nov 25 10:36:27 PST 2022","","","479","100% (1/1)","100% (1/1)","100% (1/1)","619467"
"3HFWPF5ALKC51JQZQ3DU2BJ391YS3L","3HMIIOY7BSZRZNNBLJTV9D0NSXD55D","Dog Adoption Survey (<5 mins)","Complete a brief survey about 4 dog profiles, <5 mins to complete","survey, quick, animals, dogs, ratings, fast, easy, rating, rate, reviews, review","$0.40","Tue Nov 22 10:22:44 PST 2022","875","BatchId:4944360;OriginalHitTemplateId:920937340;","600","259200","Sun Dec 04 10:22:44 PST 2022","","","31N2WW6R93JZKYI7AMIWKWWE4283F6","A1A9E5G5FH95PF","Approved","Tue Nov 22 10:26:33 PST 2022","Tue Nov 22 10:32:05 PST 2022","Fri Nov 25 10:32:05 PST 2022","Fri Nov 25 10:32:26 PST 2022","","","332","100% (1/1)","100% (1/1)","100% (1/1)","457263"
